avg_timeout_results
None
avg_selection_results
     runtime_frac  cross_acc  true_acc  diff
168  3.366733e-01   0.984096  0.989727   0.0
169  3.386773e-01   0.984280  0.991257   0.0
170  3.406813e-01   0.984801  0.993351   0.0
171  3.426853e-01   0.985500  0.994709   0.0
172  3.446894e-01   0.986733  0.994554   0.0
173  3.466934e-01   0.987319  0.993146   0.0
174  3.486974e-01   0.987647  0.992085   0.0
175  3.507014e-01   0.988101  0.992299   0.0
176  3.527054e-01   0.988505  0.994213   0.0
177  3.547094e-01   0.989329  0.996007   0.0
178  3.567134e-01   0.989875  0.996796   0.0
179  3.587174e-01   0.990159  0.994285   0.0
180  3.607214e-01   0.989866  0.995476   0.0
181  3.627254e-01   0.990192  0.995227   0.0
182  3.647294e-01   0.990491  0.993761   0.0
183  3.667334e-01   0.991102  0.994652   0.0
184  3.687374e-01   0.991569  0.994348   0.0
185  3.707415e-01   0.991832  0.996032   0.0
186  3.727455e-01   0.992422  0.996032   0.0
187  3.747495e-01   0.992626  0.996032   0.0
188  3.767535e-01   0.992416  0.996032   0.0
189  3.787575e-01   0.993024  0.996032   0.0
190  3.807615e-01   0.993051  0.996032   0.0
191  3.827655e-01   0.992821  0.996032   0.0
192  3.847695e-01   0.992676  0.996032   0.0
193  3.867735e-01   0.992844  0.996032   0.0
194  3.887775e-01   0.993088  0.996032   0.0
195  3.907815e-01   0.993335  0.997128   0.0
196  3.927855e-01   0.993983  0.998706   0.0
197  3.947895e-01   0.994313  1.000000   0.0
198  3.967936e-01   0.994724  1.000000   0.0
199  3.987976e-01   0.994904  1.000000   0.0
200  4.008016e-01   0.995197  1.000000   0.0
201  4.028056e-01   0.995359  1.000000   0.0
202  4.048096e-01   0.995392  1.000000   0.0
203  4.068136e-01   0.995442  1.000000   0.0
204  4.088176e-01   0.995694  1.000000   0.0
205  4.108216e-01   0.995902  1.000000   0.0
206  4.128256e-01   0.995975  1.000000   0.0
207  4.148296e-01   0.996226  1.000000   0.0
208  4.168336e-01   0.996345  1.000000   0.0
209  4.188376e-01   0.996908  1.000000   0.0
210  4.208416e-01   0.997072  1.000000   0.0
211  4.228457e-01   0.997143  0.998677   0.0
212  4.248497e-01   0.997444  0.998677   0.0
213  4.268537e-01   0.997408  0.998677   0.0
214  4.288577e-01   0.997483  0.998677   0.0
215  4.308617e-01   0.997660  0.998677   0.0
216  4.328657e-01   0.997670  0.998677   0.0
217  4.348697e-01   0.997665  0.997908   0.0
218  4.368737e-01   0.997761  0.997354   0.0
219  4.388777e-01   0.997970  0.997354   0.0
220  4.408817e-01   0.998184  0.997354   0.0
221  4.428857e-01   0.998357  0.997354   0.0
222  4.448897e-01   0.998421  0.997354   0.0
223  4.468938e-01   0.998606  0.997532   0.0
224  4.488978e-01   0.998873  0.998677   0.0
225  4.509018e-01   0.999046  0.997354   0.0
226  4.529058e-01   0.999160  0.997354   0.0
227  4.549098e-01   0.999288  0.997354   0.0
228  4.569138e-01   0.999288  0.997354   0.0
229  4.589178e-01   0.999256  0.997354   0.0
230  4.609218e-01   0.999186  0.998677   0.0
231  4.629258e-01   0.999119  0.997354   0.0
232  4.649298e-01   0.999186  0.997354   0.0
233  4.669338e-01   0.999274  0.998677   0.0
234  4.689378e-01   0.999288  0.998677   0.0
235  4.709418e-01   0.999288  0.998677   0.0
236  4.729459e-01   0.999288  0.998677   0.0
237  4.749499e-01   0.999455  0.998677   0.0
238  4.769539e-01   0.999491  0.997354   0.0
239  4.789579e-01   0.999498  0.997354   0.0
240  4.809619e-01   0.999492  0.997354   0.0
241  4.829659e-01   0.999470  0.997354   0.0
242  4.849699e-01   0.999473  0.997354   0.0
243  4.869739e-01   0.999491  0.997354   0.0
244  4.889779e-01   0.999491  0.997354   0.0
245  4.909819e-01   0.999389  0.997354   0.0
246  4.929859e-01   0.999471  0.997354   0.0
247  4.949899e-01   0.999566  0.997354   0.0
248  4.969939e-01   0.999796  0.997354   0.0
249  4.989980e-01   0.999796  0.997354   0.0
250  5.010020e-01   0.999796  0.997354   0.0
251  5.030060e-01   0.999796  0.997354   0.0
252  5.050100e-01   0.999898  0.997354   0.0
253  5.070140e-01   0.999917  0.997354   0.0
254  5.090180e-01   1.000000  0.997354   0.0
255  5.110220e-01   1.000000  0.997354   0.0
256  5.130260e-01   1.000000  0.997354   0.0
257  5.150300e-01   1.000000  0.997354   0.0
258  5.170340e-01   1.000000  0.997354   0.0
259  5.190380e-01   1.000000  0.997354   0.0
260  5.210420e-01   1.000000  0.997354   0.0
261  5.230460e-01   1.000000  0.997354   0.0
262  5.250501e-01   1.000000  0.997354   0.0
263  5.270541e-01   1.000000  0.997354   0.0
264  5.290581e-01   1.000000  0.997354   0.0
265  5.310621e-01   1.000000  0.997354   0.0
266  5.330661e-01   1.000000  0.997354   0.0
267  5.350701e-01   1.000000  0.997354   0.0
268  5.370741e-01   1.000000  0.997354   0.0
269  5.390781e-01   1.000000  0.997354   0.0
270  5.410821e-01   1.000000  0.997354   0.0
271  5.430861e-01   1.000000  0.997354   0.0
272  5.450901e-01   1.000000  0.997354   0.0
273  5.470941e-01   1.000000  0.997354   0.0
274  5.490981e-01   1.000000  0.997354   0.0
275  5.511022e-01   1.000000  0.997354   0.0
276  5.531062e-01   1.000000  0.997354   0.0
277  5.551102e-01   1.000000  0.997354   0.0
278  5.571142e-01   1.000000  0.997354   0.0
279  5.591182e-01   1.000000  0.997354   0.0
280  5.611222e-01   1.000000  0.997354   0.0
281  5.631262e-01   1.000000  0.997354   0.0
282  5.651302e-01   1.000000  0.997354   0.0
283  5.671342e-01   1.000000  0.997354   0.0
284  5.691382e-01   1.000000  0.997354   0.0
285  5.711422e-01   1.000000  0.997354   0.0
286  5.731462e-01   1.000000  0.997354   0.0
287  5.751502e-01   1.000000  0.997354   0.0
288  5.771543e-01   1.000000  0.997354   0.0
289  5.791583e-01   1.000000  0.997354   0.0
290  5.811623e-01   1.000000  0.997354   0.0
291  5.831663e-01   1.000000  0.997354   0.0
292  5.851703e-01   1.000000  0.997354   0.0
293  5.871743e-01   1.000000  0.997354   0.0
294  5.891783e-01   1.000000  0.997354   0.0
295  5.911823e-01   1.000000  0.997354   0.0
296  5.931863e-01   1.000000  0.997354   0.0
297  5.951903e-01   1.000000  0.997354   0.0
298  5.971943e-01   1.000000  0.997354   0.0
299  5.991983e-01   1.000000  0.997354   0.0
300  6.012024e-01   1.000000  0.997354   0.0
301  6.032064e-01   1.000000  0.997354   0.0
302  6.052104e-01   1.000000  0.997354   0.0
303  6.072144e-01   0.999898  0.997354   0.0
304  6.092184e-01   0.999898  0.997354   0.0
305  6.112224e-01   0.999898  0.997354   0.0
306  6.132264e-01   0.999898  0.997354   0.0
307  6.152304e-01   0.999898  0.997354   0.0
308  6.172344e-01   0.999898  0.997354   0.0
309  6.192384e-01   0.999898  0.997354   0.0
310  6.212424e-01   0.999898  0.997354   0.0
311  6.232464e-01   0.999898  0.997354   0.0
312  6.252504e-01   0.999898  0.997354   0.0
313  6.272545e-01   1.000000  0.997354   0.0
314  6.292585e-01   1.000000  0.997354   0.0
315  6.312625e-01   1.000000  0.997354   0.0
316  6.332665e-01   1.000000  0.997354   0.0
317  6.352705e-01   1.000000  0.997354   0.0
318  6.372745e-01   1.000000  0.997354   0.0
319  6.392785e-01   1.000000  0.997354   0.0
320  6.412825e-01   1.000000  0.997354   0.0
321  6.432865e-01   1.000000  0.997354   0.0
322  6.452905e-01   1.000000  0.997354   0.0
323  6.472945e-01   1.000000  0.997354   0.0
324  6.492985e-01   1.000000  0.997354   0.0
325  6.513025e-01   1.000000  0.997354   0.0
326  6.533066e-01   1.000000  0.997354   0.0
327  6.553106e-01   1.000000  0.997354   0.0
328  6.573146e-01   1.000000  0.997354   0.0
329  6.593186e-01   1.000000  0.997354   0.0
330  6.613226e-01   1.000000  0.997354   0.0
331  6.633266e-01   1.000000  0.997354   0.0
332  6.653306e-01   1.000000  0.997354   0.0
333  6.673346e-01   1.000000  0.997354   0.0
334  6.693386e-01   1.000000  0.997354   0.0
335  6.713426e-01   1.000000  0.997354   0.0
336  6.733466e-01   1.000000  0.997354   0.0
337  6.753506e-01   1.000000  0.997354   0.0
338  6.773546e-01   1.000000  0.997372   0.0
339  6.793587e-01   1.000000  0.997852   0.0
340  6.813627e-01   1.000000  0.998333   0.0
341  6.833667e-01   1.000000  0.998677   0.0
342  6.853707e-01   1.000000  0.998677   0.0
343  6.873747e-01   1.000000  0.998677   0.0
344  6.893787e-01   1.000000  0.998677   0.0
345  6.913827e-01   1.000000  0.998677   0.0
346  6.933867e-01   1.000000  0.998677   0.0
347  6.953907e-01   1.000000  0.998677   0.0
348  6.973947e-01   1.000000  0.998677   0.0
349  6.993987e-01   1.000000  0.998677   0.0
350  7.014027e-01   1.000000  0.998677   0.0
351  7.034067e-01   1.000000  0.998677   0.0
352  7.054108e-01   1.000000  0.998677   0.0
353  7.074148e-01   1.000000  0.998677   0.0
354  7.094188e-01   1.000000  0.998677   0.0
355  7.114228e-01   1.000000  0.998677   0.0
356  7.134268e-01   1.000000  0.998677   0.0
357  7.154308e-01   1.000000  0.998677   0.0
358  7.174348e-01   1.000000  0.998677   0.0
359  7.194388e-01   1.000000  0.998677   0.0
360  7.214428e-01   1.000000  0.998677   0.0
361  7.234468e-01   1.000000  0.998677   0.0
362  7.254508e-01   1.000000  0.998677   0.0
363  7.274548e-01   1.000000  0.998677   0.0
364  7.294588e-01   1.000000  0.998677   0.0
365  7.314629e-01   1.000000  0.998677   0.0
366  7.334669e-01   1.000000  0.998677   0.0
367  7.354709e-01   1.000000  0.998677   0.0
368  7.374749e-01   1.000000  0.998677   0.0
369  7.394789e-01   1.000000  0.998677   0.0
370  7.414829e-01   1.000000  0.998677   0.0
371  7.434869e-01   1.000000  0.998677   0.0
372  7.454909e-01   1.000000  0.998677   0.0
373  7.474949e-01   1.000000  0.998677   0.0
374  7.494989e-01   1.000000  0.998677   0.0
375  7.515029e-01   1.000000  0.998677   0.0
376  7.535069e-01   1.000000  0.998677   0.0
377  7.555110e-01   1.000000  0.998677   0.0
378  7.575150e-01   1.000000  0.998677   0.0
379  7.595190e-01   1.000000  0.998677   0.0
380  7.615230e-01   1.000000  0.998677   0.0
381  7.635270e-01   1.000000  0.998677   0.0
382  7.655310e-01   1.000000  0.998677   0.0
383  7.675350e-01   1.000000  0.998677   0.0
384  7.695390e-01   1.000000  0.998677   0.0
385  7.715430e-01   1.000000  0.998677   0.0
386  7.735470e-01   1.000000  0.998677   0.0
387  7.755510e-01   1.000000  0.998677   0.0
388  7.775550e-01   1.000000  0.998677   0.0
389  7.795590e-01   1.000000  0.998677   0.0
390  7.815631e-01   1.000000  0.998677   0.0
391  7.835671e-01   1.000000  0.998677   0.0
392  7.855711e-01   1.000000  0.998677   0.0
393  7.875751e-01   1.000000  0.998677   0.0
394  7.895791e-01   1.000000  0.998677   0.0
395  7.915831e-01   1.000000  0.998677   0.0
396  7.935871e-01   1.000000  0.998677   0.0
397  7.955911e-01   1.000000  0.998677   0.0
398  7.975951e-01   1.000000  0.998677   0.0
399  7.995991e-01   1.000000  0.998677   0.0
400  8.016031e-01   1.000000  0.998677   0.0
401  8.036071e-01   1.000000  0.998677   0.0
402  8.056111e-01   1.000000  0.998677   0.0
403  8.076152e-01   1.000000  0.998677   0.0
404  8.096192e-01   1.000000  0.998677   0.0
405  8.116232e-01   1.000000  0.998677   0.0
406  8.136272e-01   1.000000  0.998677   0.0
407  8.156312e-01   1.000000  0.998677   0.0
408  8.176352e-01   1.000000  0.998677   0.0
409  8.196392e-01   1.000000  0.998677   0.0
410  8.216432e-01   1.000000  0.998677   0.0
411  8.236472e-01   1.000000  0.998677   0.0
412  8.256512e-01   1.000000  0.998677   0.0
413  8.276552e-01   1.000000  0.998677   0.0
414  8.296592e-01   1.000000  0.998677   0.0
415  8.316632e-01   1.000000  0.998677   0.0
416  8.336673e-01   1.000000  0.998677   0.0
417  8.356713e-01   1.000000  0.998677   0.0
418  8.376753e-01   1.000000  0.998677   0.0
419  8.396793e-01   1.000000  0.998677   0.0
420  8.416833e-01   1.000000  0.998677   0.0
421  8.436873e-01   1.000000  0.998677   0.0
422  8.456913e-01   1.000000  0.998677   0.0
423  8.476953e-01   1.000000  0.998677   0.0
424  8.496993e-01   1.000000  0.998677   0.0
425  8.517033e-01   1.000000  0.998677   0.0
426  8.537073e-01   1.000000  0.998677   0.0
427  8.557113e-01   1.000000  0.998677   0.0
428  8.577153e-01   1.000000  0.998677   0.0
429  8.597194e-01   1.000000  0.998677   0.0
430  8.617234e-01   1.000000  0.998677   0.0
431  8.637274e-01   1.000000  0.998677   0.0
432  8.657314e-01   1.000000  0.998677   0.0
433  8.677354e-01   1.000000  0.998677   0.0
434  8.697394e-01   1.000000  0.998677   0.0
435  8.717434e-01   1.000000  0.998677   0.0
436  8.737474e-01   1.000000  0.998677   0.0
437  8.757514e-01   1.000000  0.998677   0.0
438  8.777554e-01   1.000000  0.998677   0.0
439  8.797594e-01   1.000000  0.998677   0.0
440  8.817634e-01   1.000000  0.998677   0.0
441  8.837674e-01   1.000000  0.998677   0.0
442  8.857715e-01   1.000000  0.998677   0.0
443  8.877755e-01   1.000000  0.998677   0.0
444  8.897795e-01   1.000000  0.998677   0.0
445  8.917835e-01   1.000000  0.998677   0.0
446  8.937875e-01   1.000000  0.998677   0.0
447  8.957915e-01   1.000000  0.998677   0.0
448  8.977955e-01   1.000000  0.998677   0.0
449  8.997995e-01   1.000000  0.998677   0.0
450  9.018035e-01   1.000000  0.999112   0.0
451  9.038075e-01   1.000000  0.999678   0.0
452  9.058115e-01   1.000000  1.000000   0.0
453  9.078155e-01   1.000000  1.000000   0.0
454  9.098196e-01   1.000000  1.000000   0.0
455  9.118236e-01   1.000000  1.000000   0.0
456  9.138276e-01   1.000000  1.000000   0.0
457  9.158316e-01   1.000000  1.000000   0.0
458  9.178356e-01   1.000000  1.000000   0.0
459  9.198396e-01   1.000000  1.000000   0.0
460  9.218436e-01   1.000000  1.000000   0.0
461  9.238476e-01   1.000000  1.000000   0.0
462  9.258516e-01   1.000000  1.000000   0.0
463  9.278556e-01   1.000000  1.000000   0.0
464  9.298596e-01   1.000000  1.000000   0.0
465  9.318636e-01   1.000000  1.000000   0.0
466  9.338676e-01   1.000000  1.000000   0.0
467  9.358717e-01   1.000000  1.000000   0.0
468  9.378757e-01   1.000000  1.000000   0.0
469  9.398797e-01   1.000000  1.000000   0.0
470  9.418837e-01   1.000000  1.000000   0.0
471  9.438877e-01   1.000000  1.000000   0.0
472  9.458917e-01   1.000000  1.000000   0.0
473  9.478957e-01   1.000000  1.000000   0.0
474  9.498997e-01   1.000000  1.000000   0.0
475  9.519037e-01   1.000000  1.000000   0.0
476  9.539077e-01   1.000000  1.000000   0.0
477  9.559117e-01   1.000000  1.000000   0.0
478  9.579157e-01   1.000000  1.000000   0.0
479  9.599197e-01   1.000000  1.000000   0.0
480  9.619238e-01   1.000000  1.000000   0.0
481  9.639278e-01   1.000000  1.000000   0.0
482  9.659318e-01   1.000000  1.000000   0.0
483  9.679358e-01   1.000000  1.000000   0.0
484  9.699398e-01   1.000000  1.000000   0.0
485  9.719438e-01   1.000000  1.000000   0.0
486  9.739478e-01   1.000000  1.000000   0.0
487  9.759518e-01   1.000000  1.000000   0.0
488  9.779558e-01   1.000000  1.000000   0.0
489  9.799598e-01   1.000000  1.000000   0.0
490  9.819638e-01   1.000000  1.000000   0.0
491  9.839678e-01   1.000000  1.000000   0.0
492  9.859718e-01   1.000000  1.000000   0.0
493  9.879759e-01   1.000000  1.000000   0.0
494  9.899799e-01   1.000000  1.000000   0.0
495  9.919839e-01   1.000000  1.000000   0.0
496  9.939879e-01   1.000000  1.000000   0.0
497  9.959919e-01   1.000000  1.000000   0.0
498  9.979959e-01   1.000000  1.000000   0.0
499  9.999999e-01   1.000000  1.000000   0.0
